Unnamed: 0,car_name,price,kms_driven,year,engine_cc,seats,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol,transmission_Manual,ownership_1st Owner,ownership_2nd Owner,ownership_3rd Owner,ownership_4th Owner,ownership_5th Owner
1778,1537,4.30 Lakh,"70,000 kms",-0.3705939889526643,998 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2634,267,4 Lakh,"1,20,000 kms",0.1386205360646435,1399 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4767,706,2.40 Lakh,"77,537 kms",-1.3890230389872802,995 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1037,270,3.87 Lakh,"32,375 kms",0.1386205360646435,2179 cc,5 Seats,False,False,False,True,True,False,False,False,True,False
4600,1319,16.36 Lakh,"1,44,496 kms",0.1386205360646435,1497 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2256,986,4.25 Lakh,"57,988 kms",0.9024423235906056,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
5445,913,16.20 Lakh,"20,000 kms",1.4116568486079133,1197 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
313,351,9.25 Lakh,"82,500 kms",0.3932277985732975,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2649,1289,"90,000 ","78,527 kms",-2.916666614039204,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2281,605,11.80 Lakh,"33,783 kms",0.9024423235906056,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3774,972,2.60 Lakh,"72,000 kms",-0.1159867264440103,1197 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
2547,585,7.23 Lakh,"24,494 kms",0.6478350610819515,1197 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
1416,264,4.71 Lakh,"6,357 kms",0.3932277985732975,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1036,1266,1.55 Lakh,"82,028 kms",-1.3890230389872802,1248 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2159,1485,8.11 Lakh,"7,309 kms",1.1570495860992591,1497 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4586,1116,4.83 Lakh,"73,140 kms",0.3932277985732975,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1754,1538,4.20 Lakh,"68,000 kms",-0.3705939889526643,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
5129,1857,4.57 Lakh,"92,028 kms",-0.1159867264440103,1198 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
3404,1569,15.42 Lakh,"32,638 kms",1.4116568486079133,2967 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3651,1433,4.75 Lakh,"73,000 kms",-0.1159867264440103,1248 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2520,462,1.95 Lakh,"60,000 kms",-0.1159867264440103,1956 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
3891,988,1.40 Lakh,"60,000 kms",-1.3890230389872802,1198 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4055,400,6.46 Lakh,"25,943 kms",0.6478350610819515,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
5161,655,5.47 Lakh,"29,946 kms",0.3932277985732975,2609 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
1506,98,29 Lakh,"83,005 kms",-0.3705939889526643,2143 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
1923,1166,5.75 Lakh,"17,348 kms",0.3932277985732975,1498 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
448,1831,6.75 Lakh,"62,000 kms",0.1386205360646435,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4374,278,8.16 Lakh,"5,362 kms",1.6662641111165672,2179 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4442,271,4.70 Lakh,"70,000 kms",-0.1159867264440103,2179 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
5475,1347,62 Lakh,"17,000 kms",1.4116568486079133,3996 cc,4 Seats,False,False,False,True,False,True,False,False,False,False
3100,1023,3.46 Lakh,"40,000 kms",0.3932277985732975,1995 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
361,542,9.65 Lakh,"3,500 kms",1.6662641111165672,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2183,1183,4.49 Lakh,"51,200 kms",-0.3705939889526643,1999 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1134,765,16.50 Lakh,"28,000 kms",1.4116568486079133,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4399,451,1.90 Lakh,"60,000 kms",-0.8798085139699723,999 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2155,1705,3.75 Lakh,"58,602 kms",-0.1159867264440103,1197 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
1830,1206,6.70 Lakh,"46,086 kms",0.6478350610819515,998 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1053,352,7.29 Lakh,"19,528 kms",0.1386205360646435,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2460,810,17.95 Lakh,"9,000 kms",1.4116568486079133,1120 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
22,1458,3.70 Lakh,"17,346 kms",0.9024423235906056,799 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2066,1684,5 Lakh,"5,000 kms",0.9024423235906056,1798 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1653,1211,6.75 Lakh,"40,000 kms",0.9024423235906056,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3126,1187,3 Lakh,"85,000 kms",-1.643630301495934,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3895,1183,4.70 Lakh,"80,000 kms",-0.1159867264440103,1086 cc,8 Seats,False,False,False,True,True,True,False,False,False,False
2743,139,1.60 Lakh,"27,352 kms",-0.3705939889526643,1248 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
3388,984,3.25 Lakh,"40,000 kms",0.6478350610819515,1493 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4876,376,4.44 Lakh,"60,923 kms",0.1386205360646435,1248 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
2468,338,3.90 Lakh,"38,733 kms",0.9024423235906056,1798 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2325,1148,2.50 Lakh,"60,000 kms",-1.1344157764786262,1498 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
460,316,1.85 Lakh,"1,20,000 kms",-2.66205935153055,999 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1067,999,5.36 Lakh,"57,563 kms",0.6478350610819515,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
87,805,17.90 Lakh,"36,000 kms",1.4116568486079133,1956 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
1430,552,11.50 Lakh,"10,000 kms",1.4116568486079133,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3196,1739,3.40 Lakh,"13,814 kms",-0.8798085139699723,1451 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
282,1307,16.50 Lakh,"58,500 kms",-0.6252012514613183,2143 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2483,972,2.10 Lakh,"45,000 kms",-0.3705939889526643,1198 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
462,1341,30 Lakh,"1,00,000 kms",-0.6252012514613183,1086 cc,7 Seats,True,False,False,False,False,False,True,False,False,False
212,763,14 Lakh,"19,000 kms",1.1570495860992591,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2588,1753,13 Lakh,"1,20,000 kms",-0.1159867264440103,998 cc,5 Seats,True,False,False,False,False,False,False,False,True,False
4844,1552,17.55 Lakh,"1,40,785 kms",0.3932277985732975,1582 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2907,1252,4.90 Lakh,"80,000 kms",0.9024423235906056,1998 cc,5 Seats,False,False,False,False,True,True,False,False,False,False
2581,231,1.25 Lakh,"70,000 kms",-1.1344157764786262,1461 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1368,1348,56.50 Lakh,"24,000 kms",1.1570495860992591,1798 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
234,687,6.50 Lakh,"73,290 kms",0.6478350610819515,1396 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3353,1704,3.40 Lakh,"60,000 kms",0.1386205360646435,1399 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
597,58,25.50 Lakh,"66,000 kms",0.1386205360646435,1991 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
5405,1206,3.50 Lakh,"99,218 kms",-0.8798085139699723,1582 cc,6 Seats,True,False,False,False,True,True,False,False,False,False
2250,231,2.10 Lakh,"1,80,000 kms",-0.8798085139699723,1997 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4482,971,2.35 Lakh,"50,000 kms",0.1386205360646435,799 cc,5 Seats,False,False,False,False,True,False,True,False,False,False
2283,287,7.20 Lakh,"30,000 kms",0.9024423235906056,1198 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
662,45,46.50 Lakh,"75,000 kms",0.1386205360646435,1498 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
5469,1574,13.75 Lakh,"32,000 kms",0.9024423235906056,1999 cc,4 Seats,True,False,False,False,True,False,True,False,False,False
2285,140,3.25 Lakh,"25,000 kms",0.3932277985732975,1498 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
5201,569,4.69 Lakh,"75,386 kms",-0.3705939889526643,1199 cc,5 Seats,True,False,False,False,False,False,False,True,False,False
3873,501,6.80 Lakh,"2,000 kms",1.4116568486079133,1186 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
3588,1114,4.30 Lakh,"50,000 kms",0.6478350610819515,1498 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
3024,714,74 Lakh,"9,900 kms",1.4116568486079133,1582 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4907,319,3.75 Lakh,"57,407 kms",-1.1344157764786262,1995 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
779,347,9.45 Lakh,"31,441 kms",0.3932277985732975,1396 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2544,351,7.75 Lakh,"39,000 kms",0.3932277985732975,1798 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
5327,117,4.10 Lakh,"80,000 kms",-0.8798085139699723,1120 cc,7 Seats,True,False,False,False,False,False,False,True,False,False
4126,682,5 Lakh,"90,000 kms",-0.1159867264440103,2179 cc,7 Seats,True,False,False,False,True,False,False,True,False,False
3984,384,5.78 Lakh,"91,449 kms",0.9024423235906056,1248 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
3879,704,4.85 Lakh,"30,000 kms",-0.1159867264440103,1956 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4539,290,7.40 Lakh,"27,000 kms",0.9024423235906056,1582 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
5328,1094,4 Lakh,"20,000 kms",-0.6252012514613183,1998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
685,1712,10 Lakh,"70,000 kms",0.3932277985732975,1598 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
5443,1091,6.50 Lakh,"1,20,000 kms",0.1386205360646435,1353 cc,7 Seats,True,False,False,False,True,False,True,False,False,False
3326,629,2.25 Lakh,"80,000 kms",-1.643630301495934,2967 cc,7 Seats,False,False,False,True,True,False,False,True,False,False
4265,940,6.59 Lakh,"31,188 kms",-0.1159867264440103,1998 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2837,1682,3.70 Lakh,"50,000 kms",0.6478350610819515,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2171,1224,1.83 Lakh,"94,301 kms",-1.898237564004588,2696 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4985,634,2.09 Lakh,"46,400 kms",-1.3890230389872802,1198 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1850,1862,9.50 Lakh,"79,100 kms",0.3932277985732975,1462 cc,6 Seats,True,False,False,False,False,True,False,False,False,False
487,1035,4.60 Lakh,"40,000 kms",0.3932277985732975,1498 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
1688,1345,20.50 Lakh,"40,000 kms",0.1386205360646435,1197 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2230,285,6.65 Lakh,"1,10,000 kms",0.6478350610819515,2982 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3957,1412,5.51 Lakh,"61,894 kms",0.6478350610819515,1582 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2320,992,1.20 Lakh,"77,450 kms",-1.898237564004588,1197 cc,4 Seats,False,False,False,True,True,False,True,False,False,False
782,1149,2.85 Lakh,"65,115 kms",-1.3890230389872802,1199 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
521,1001,5.83 Lakh,"32,590 kms",0.3932277985732975,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
522,351,6.99 Lakh,"45,423 kms",0.1386205360646435,1591 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3433,1207,2.07 Lakh,"89,807 kms",-1.3890230389872802,1396 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
2939,239,5.43 Lakh,"84,280 kms",0.6478350610819515,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4440,813,17 Lakh,"40,000 kms",1.4116568486079133,1248 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2398,1266,3.10 Lakh,"89,034 kms",-0.3705939889526643,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2207,429,15 Lakh,"71,230 kms",0.6478350610819515,1582 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4157,482,4.95 Lakh,"32,126 kms",0.9024423235906056,1998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
780,659,3.65 Lakh,"59,564 kms",-1.1344157764786262,2354 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4310,629,2.01 Lakh,"54,858 kms",-0.8798085139699723,1462 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4230,460,1.89 Lakh,"47,651 kms",-0.6252012514613183,1373 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1511,181,7.25 Lakh,"49,036 kms",0.3932277985732975,1595 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1882,413,7.75 Lakh,"40,000 kms",1.1570495860992591,1248 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
651,435,9.11 Lakh,"45,005 kms",0.1386205360646435,1493 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3375,303,2.70 Lakh,"67,000 kms",-0.6252012514613183,1298 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3759,1697,5.97 Lakh,"38,207 kms",0.9024423235906056,998 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
369,1550,14.65 Lakh,"79,776 kms",-0.1159867264440103,1968 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4819,1211,4.94 Lakh,"38,922 kms",0.6478350610819515,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3235,1745,29.32 Lakh,"91,604 kms",1.1570495860992591,2179 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
118,631,2.61 Lakh,"1,20,000 kms",-0.8798085139699723,1086 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4024,888,3.26 Lakh,"1,59,581 kms",-1.643630301495934,998 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3685,990,1.20 Lakh,"70,000 kms",-0.8798085139699723,2179 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2216,988,1.50 Lakh,"60,000 kms",-2.1528448265132423,1498 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
4195,172,6.46 Lakh,"19,904 kms",1.1570495860992591,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1613,423,10.25 Lakh,"52,000 kms",0.6478350610819515,1498 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
2883,1408,2.75 Lakh,"60,000 kms",-0.8798085139699723,1396 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3528,319,2.52 Lakh,"71,456 kms",-1.643630301495934,1120 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
962,886,3.50 Lakh,"1,10,000 kms",-1.3890230389872802,1461 cc,5 Seats,True,False,False,False,True,False,False,False,True,False
4967,189,8.86 Lakh,"11,988 kms",1.1570495860992591,1086 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
2510,1124,1.20 Lakh,"35,000 kms",-0.6252012514613183,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5176,323,4.07 Lakh,"48,096 kms",-0.8798085139699723,1599 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4200,86,40 Lakh,"10,000 kms",1.4116568486079133,1498 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4077,786,1.90 Crore,"68,500 kms",0.9024423235906056,1968 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
359,348,4.99 Lakh,"96,505 kms",-0.8798085139699723,1497 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4328,350,6.75 Lakh,"57,264 kms",0.3932277985732975,1120 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2415,1233,9.80 Lakh,"65,000 kms",0.9024423235906056,1493 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
5131,505,4.25 Lakh,"46,407 kms",0.1386205360646435,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4663,825,10.20 Lakh,"30,000 kms",1.4116568486079133,796 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2185,715,42 Lakh,"66,614 kms",0.1386205360646435,1950 cc,4 Seats,True,False,False,False,False,True,False,False,False,False
3414,1199,2.50 Lakh,"84,132 kms",-0.8798085139699723,1582 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
2567,140,1.60 Lakh,"25,000 kms",-0.3705939889526643,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2037,161,3 Lakh,"1,00,000 kms",-0.3705939889526643,1396 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4693,129,1.34 Lakh,"73,672 kms",-0.6252012514613183,1497 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
